colorfulness,sharpness,total_clip,saturation,noise,contrast,color_temp,ranking
43.2962,2.5679,1.2687,49.7021,0.2471,50.6845,5612.7158,0.0305
90.4682,5.9997,1.1063,123.9452,0.3971,55.4423,4376.8615,0.1101
17.3137,5.8582,3.0428,36.0696,0.0392,94.4767,6241.5507,0.1271
36.2920,5.0005,1.0107,89.8761,0.1853,54.6489,4471.3219,0.1404
35.1655,5.9479,1.0296,77.7293,0.5041,70.7102,4775.9150,0.0393
34.4974,7.5094,1.0574,46.2254,0.6381,58.3724,6625.2450,0.0589
39.9885,8.1579,1.0772,66.9156,1.1279,65.9989,5631.1239,0.0179
73.2646,13.6125,2.7697,94.2556,0.9101,68.2506,5520.2792,0.0381
25.5484,7.0375,1.0432,42.4688,0.6238,43.9709,5536.3620,0.0884
33.8199,4.5430,1.0267,95.9843,0.5455,58.4021,6463.4353,0.0267
61.0083,7.4485,2.0079,90.5898,0.3646,69.1223,4339.1312,0.0596
35.4313,8.3335,3.1791,86.2463,0.7782,81.3369,5018.9576,0.0557
43.9737,7.4353,1.0078,103.7206,0.9696,54.6714,3727.7246,0.2537
41.9166,8.7413,1.2304,120.3936,0.9410,79.3236,4041.4927,0.1232
17.4507,8.1652,1.3511,21.0272,0.7617,39.4783,6055.8064,0.1370
77.6721,3.9852,1.1873,81.0534,0.2344,59.9099,5753.6471,0.1167
32.5666,3.3369,1.6548,50.8587,0.2471,53.5624,5827.8422,0.0565
23.3371,10.2211,1.3360,32.7495,0.3414,76.8497,7970.2220,0.0790
51.6607,11.1793,1.1373,112.1095,0.9614,61.0430,4158.2496,0.0973
74.5744,3.6848,1.8819,184.1368,0.0000,47.3699,-926.5671,0.0552
14.8129,7.9015,1.4333,15.5731,0.5289,65.2023,6344.0303,0.0220
35.0599,7.6116,1.5957,67.9453,0.5703,60.7019,5621.5098,0.1063
39.2178,13.7301,1.7071,64.9776,0.9741,64.7613,5912.6717,0.1344
42.2358,4.2015,1.1840,72.5435,0.3067,68.0219,5642.4132,0.0673
36.5752,5.9818,1.3046,50.3257,0.2962,57.7472,5825.3182,0.0585
30.8847,5.9216,1.4301,33.5922,0.3888,58.0761,6381.1861,0.1131
44.5928,4.6636,1.6437,47.8067,0.4363,57.9000,6068.4284,0.0710
58.0650,8.2900,1.5386,58.3624,0.3232,71.6130,7033.5949,0.1522
59.1018,11.1482,1.1455,81.7803,0.8830,65.2823,11924.7691,0.2843
80.7422,8.8982,1.3031,128.9928,0.6729,57.6137,3795.6189,0.1974
35.2000,11.8854,1.2890,56.8783,0.6089,63.5291,10004.6325,0.5327
64.9173,6.4584,5.4283,79.1707,0.3172,86.9010,6806.2220,0.1166
78.6838,0.8860,13.0133,51.3356,0.0000,49.3131,6245.4475,0.0249
46.9186,6.1581,1.2989,80.0755,0.6238,62.0108,4627.4231,0.0330
39.8844,4.2079,2.3095,75.9862,0.4528,66.3600,5925.9623,0.0484
48.7809,9.5071,1.0966,77.0913,1.4632,55.9027,5513.3616,0.0751
74.3824,4.4744,1.1868,76.9779,0.2503,89.0917,6415.9775,0.0491
51.6929,7.8534,1.4014,78.9133,0.4859,64.2168,5536.7436,0.0552
38.2096,5.7609,2.4707,56.5034,0.5041,54.6057,5658.9760,0.0401
42.8529,18.3176,1.6706,85.4310,3.0308,60.2947,4412.2446,0.2123
38.1210,3.4918,1.0473,152.1982,0.3458,64.8315,2105.5904,0.1077
53.9498,3.9397,1.0845,138.9861,0.5229,54.4394,2671.9774,0.1212
48.3854,10.2940,1.6922,82.1844,1.1114,61.4505,5212.7506,0.1475
64.6656,10.1592,1.2179,86.0842,2.1339,54.2262,11380.2056,0.1160
30.4799,9.5872,2.4240,63.4510,0.5747,79.8061,5714.9947,0.0461
56.3528,5.4723,1.2531,71.1317,0.3910,65.8293,5961.3417,0.0525
100.3452,7.7070,2.3671,106.2820,0.8792,69.6072,6269.6662,0.0404
99.6140,4.0547,2.4711,129.3754,0.3933,55.4575,2986.2918,0.0521
24.5768,5.1714,1.4652,43.5084,0.1853,71.6346,5851.4329,0.0568
31.1299,6.4562,1.7692,74.5090,0.3293,87.7792,2884.5321,0.0249
36.1675,6.4979,6.1631,79.1670,0.5025,69.6121,4687.9914,0.1252
86.6078,9.5578,3.1578,107.9459,0.8913,70.3865,5934.1879,0.0773
22.3111,2.9506,1.0239,39.5208,0.1853,61.0800,6248.2056,0.1077
26.1061,4.3188,1.0000,46.8618,0.3745,62.1948,6362.9701,0.0609
79.1028,11.5403,1.2899,159.3159,0.9426,63.1775,4523.8851,0.0660
59.8288,4.5693,1.1976,74.8294,0.4445,48.9569,5889.0300,0.0463
33.9264,6.0663,1.0187,87.8519,0.3265,69.8414,5188.7863,0.0809
46.4212,9.7624,1.3982,84.9879,0.4633,81.9988,5397.1817,0.0321
28.7647,9.9277,1.5833,38.9805,0.8808,72.1463,7904.1318,0.1376
44.4791,9.7383,5.5914,71.7260,0.8069,60.2289,6636.5540,0.0596
54.2570,1.8725,1.2631,65.4487,0.1853,41.1132,5287.0510,0.0490
63.0164,8.0788,1.2224,111.8732,0.6916,64.8811,5261.5852,0.0297
57.9323,8.3592,1.0680,90.9100,1.6784,54.4234,4373.7115,0.0258
48.4978,16.3496,1.4976,96.3717,1.9106,70.8673,4549.0864,0.0428
28.1652,5.9728,1.1182,66.0599,0.3904,60.3726,5045.5540,0.0785
37.8496,13.4904,2.1973,91.8678,5.3131,73.2312,5432.5222,0.0673
31.1963,3.9766,1.0353,61.6807,0.4633,48.7792,4933.1584,0.1778
62.3234,7.8685,1.2243,84.9354,0.6260,60.3561,6303.9771,0.0496
11.2176,9.4247,1.2525,21.1657,0.0000,56.8549,6665.6952,0.0346
78.0191,2.3467,1.1674,85.7151,0.2532,57.6823,1821.8539,0.0100
42.8765,3.3242,2.7313,70.4107,0.0513,48.4614,8578.4351,0.0270
31.4814,2.2832,1.0001,30.7101,0.2719,43.3611,6200.1159,0.0234
37.7829,8.9667,1.5240,108.6983,0.9922,63.2438,3843.9438,0.1016
57.0728,9.9960,1.7859,54.5759,1.8157,63.5592,6146.1047,0.0081
31.0277,12.9752,2.8955,58.5420,1.5030,65.8413,4899.0667,0.1390
39.9024,19.6453,30.7302,60.6170,0.8737,85.7682,7775.4371,0.2364
67.1677,16.8390,15.2046,143.0936,1.8365,77.6052,2357.8088,0.1092
53.3799,7.2536,31.0996,83.4390,0.3458,92.0497,3942.6355,0.1507
51.8177,6.2957,30.2245,66.0341,0.2366,70.0876,4199.3599,0.1233
36.9668,10.3171,19.1475,33.3135,0.0000,48.1494,5894.0059,0.2685
13.7753,1.9716,26.3957,13.3140,0.0000,60.0781,6418.2865,0.1984
3.3775,3.0181,34.3365,9.2861,0.0000,83.8547,6331.6297,0.0993
77.4479,2.4365,23.6634,90.6375,0.1853,46.2013,2885.3599,0.2640
88.1769,2.0490,23.6926,130.7389,0.0783,46.8483,2928.7510,0.4315
24.2152,5.5518,40.9230,37.5406,0.1853,85.8974,6922.7251,0.3286
10.9680,3.1223,30.4943,11.5489,0.0000,61.6885,6543.5013,0.0488
14.2425,2.5723,30.9347,12.2982,0.0000,56.8594,6463.0947,0.0731
39.0615,1.7056,37.0230,39.6673,0.0000,38.6134,4974.2704,0.0996
47.1482,8.5410,24.2663,77.0263,0.8505,99.4688,3721.2796,0.1564
37.0789,3.6423,15.3501,37.6216,0.3149,35.3544,5464.5457,0.2171
26.3892,5.9483,15.9519,16.7678,0.0000,46.2299,6378.2114,0.6501
48.4807,2.6861,2.7281,56.9399,0.0000,49.2915,5330.0769,0.3808
45.1100,8.2392,41.5555,86.9137,0.2780,99.0830,2977.8534,0.2497
30.5117,7.6234,36.6561,28.2054,0.1522,71.3018,4875.9001,0.1655
46.5856,7.5190,5.2428,58.2601,0.2140,60.2004,6120.6442,0.2036
23.9860,11.5592,27.5604,38.5052,0.0678,79.9631,5116.9494,0.0990
47.4562,4.5624,37.2844,69.7250,0.1379,82.5469,4191.7540,0.1742
28.9914,5.8826,34.7047,37.5229,0.0226,74.7112,5696.7813,0.2253
18.1315,4.6318,34.8717,16.7069,0.0000,58.3321,6270.4861,0.0921
29.0147,6.9972,27.0595,48.6415,0.4054,77.3518,5299.1901,0.1605
80.0298,5.4162,10.2694,70.4965,0.0083,99.8971,6465.2375,0.0436
35.2585,6.6346,32.1937,28.2256,0.0000,64.3338,6382.8953,0.1789
12.0330,1.6845,57.8336,8.0982,0.0000,38.4065,6593.5185,0.1291
27.6845,5.1786,35.5693,33.2216,0.0000,79.6012,6427.2061,0.1135
24.8945,8.1457,42.8498,41.4163,0.2471,87.9138,4809.8284,0.3262
59.3117,5.1638,47.6376,96.7329,0.0000,90.8309,5761.0296,0.2466
47.4086,5.7304,44.7508,99.9032,0.0000,97.5767,3641.7023,0.2742
0.0000,9.0346,31.3305,0.0000,0.1228,80.8705,6499.8782,0.1005
19.4864,7.6318,50.4286,27.3752,0.0000,71.6623,4793.4699,0.1122
30.0354,6.0363,28.9396,35.6824,0.0000,81.2633,6162.8349,0.3318
41.6699,5.6941,30.1022,42.5833,0.1853,68.2271,5158.1796,0.2283
10.0075,2.1140,37.4287,4.8325,0.0000,77.6979,6419.1549,0.0986
24.8391,5.8547,46.7605,27.2153,0.0761,70.3761,6174.3222,0.1274
46.2677,5.5389,27.5270,22.7339,0.0000,43.0381,6354.6367,0.1043
22.6225,1.6950,36.9730,18.8170,0.0000,42.3325,5957.0670,0.1719
35.9565,5.9611,35.8175,49.6923,0.2057,68.3290,4845.6697,0.2799
76.0038,4.3601,8.8118,153.0756,0.4252,76.2227,2550.0678,0.1508
59.0232,11.4446,24.9291,79.4908,0.8703,59.3544,4091.4030,0.1480
55.6312,6.1901,25.1246,74.0490,0.3624,60.0161,4411.9474,0.0983
54.3240,8.9808,14.3165,114.5523,0.6939,69.9120,4986.7176,0.1342
38.5728,3.1746,35.1099,35.2000,0.0000,62.8843,6396.8005,0.2719
30.6294,3.9710,37.2748,31.1364,0.0000,58.6412,5457.1762,0.1841
33.0758,4.4469,30.3887,41.3665,0.2305,58.6828,5229.2020,0.1698
44.7925,3.1231,29.8356,44.7875,0.0000,56.2738,5455.0689,0.2108
29.3420,5.7016,26.2313,50.2195,0.2626,83.2794,7258.7526,0.1172
31.8672,2.4889,34.3635,51.6907,0.1379,81.0290,4402.7753,0.0890
53.8783,6.5439,38.2284,59.5662,0.4550,57.0220,5184.0741,0.1200
42.7043,2.8879,35.9841,56.4102,0.0430,72.7093,6249.3588,0.6191
41.7704,5.5220,17.0368,69.2376,0.2984,72.1659,5687.8010,0.0978
33.2455,5.6445,27.6653,35.6563,0.3480,65.4413,6145.8080,0.1046
39.8474,9.5249,28.2636,47.7005,0.4573,68.0233,5363.4412,0.1146
49.9635,6.2833,36.8720,63.5116,0.0000,79.7437,5820.8911,0.1665
37.9097,5.8786,32.8939,39.5299,0.0000,78.2085,5287.0145,0.1167
27.9426,2.3757,31.8160,30.6924,0.0000,65.2633,6122.6701,0.1262
38.7565,6.4246,31.5143,60.0694,0.1379,81.3015,9955.5347,0.0481
40.6802,5.9776,30.1847,58.2866,0.1544,72.8791,5726.7729,0.1714
0.0000,3.4896,43.2653,0.0000,0.0678,95.3684,6499.8782,0.2210
38.5348,4.2982,45.6122,37.2908,0.0000,77.7028,7354.8230,0.0671
1.3212,2.2863,32.5008,1.1787,0.0000,62.8395,6376.6033,0.1831
1.3160,3.0197,30.7365,1.2371,0.0678,61.0588,6414.2466,0.1173
23.9609,11.0567,48.5594,45.7031,0.0971,84.6306,4664.7324,0.1559
16.7366,2.9265,42.6283,13.5447,0.0000,81.8463,5409.9616,0.1321
69.0029,8.0642,18.5245,82.0985,1.0756,63.2591,3408.4978,0.1081
33.7410,6.4220,3.2286,42.4811,0.2366,86.5291,5150.7288,0.1364
43.1038,6.5075,5.0851,51.1995,0.1688,82.2638,3991.1517,0.0898
32.6273,2.4479,32.5874,45.5754,0.0000,70.9991,6217.6245,0.1326
11.5058,1.6809,41.8701,7.7130,0.0000,58.8055,6506.1020,0.1041
27.1214,6.0086,19.1831,35.4716,0.1748,69.3888,6046.6063,0.1965
41.6575,8.4733,36.1173,59.7350,0.0000,63.8077,3548.8387,0.1126
64.9946,5.3785,30.2798,67.4116,0.2366,86.5738,-948.9515,0.1221
24.9559,1.6398,1.5183,12.9249,0.0000,30.4722,6536.3520,0.0738
23.5612,7.1204,36.6331,35.2826,0.0000,73.3602,6651.3124,0.1378
17.6595,9.8680,37.1301,22.7592,0.0000,69.4114,6227.7569,0.1402
65.9248,7.9404,14.5697,82.4674,0.4181,86.8791,6389.2127,0.1247
23.1174,2.8261,36.4018,58.7301,0.0000,89.1462,4935.6232,0.1170
0.0000,2.0345,45.1734,0.0000,0.0000,102.8939,6499.8782,0.1982
18.0301,1.8552,7.5802,6.0869,0.0000,32.7600,6464.9663,0.1992
36.9595,2.8047,7.6032,28.1281,0.0000,59.8524,6459.5320,0.0772
33.3865,2.1159,33.8252,12.5580,0.0000,43.1634,6344.0803,0.3357
38.2803,4.2933,43.1062,85.9487,0.0723,102.3424,9158.9587,0.1073
24.3339,5.3107,42.9027,65.1828,0.0618,107.0543,6741.8951,0.1047
36.3562,6.6414,9.9392,153.6123,0.6822,71.7775,3108.9272,0.1013
18.6511,19.8613,35.0603,69.3370,1.2343,104.6261,6191.2845,0.2285
26.9449,7.6630,33.9035,42.3029,0.0000,94.1492,5619.2257,0.1043
11.8730,1.5857,43.3807,4.8773,0.0000,33.5260,6541.7414,0.0905
37.5830,2.5889,41.7045,30.2873,0.0000,64.2604,4927.2318,0.1411
32.7137,4.8841,3.1780,36.3708,0.2857,71.9022,7220.1068,0.0911
11.9072,1.8938,34.4131,9.3907,0.0000,37.9039,6569.5371,0.3371
16.7085,2.9499,6.3539,45.5303,0.1875,87.8670,6913.7621,0.0942
20.0725,1.7583,32.5884,12.2709,0.0000,48.5896,6464.6909,0.2478
19.7171,2.0145,49.1406,8.6668,0.0000,36.9318,6421.9786,0.1580
22.1989,4.0701,13.4779,36.7443,0.3210,56.4779,5578.4498,0.4763
44.1767,6.3277,1.1559,120.5693,0.7264,71.3189,2287.7480,0.1573
41.5786,12.8373,1.3794,101.3794,1.2878,77.7113,4710.7582,0.1396
38.2721,7.1648,9.2007,86.4123,0.6114,67.6109,3496.2680,0.1627
49.9189,7.0756,36.1968,56.3895,0.0000,92.6428,6598.9480,0.0880
17.0278,7.1083,41.2461,29.0767,0.0000,89.1464,6111.4357,0.1663
7.9880,3.5906,40.8002,9.5631,0.0000,66.4076,6463.2458,0.0620
42.8667,6.8950,41.8616,74.1418,0.1605,92.8615,2135.0368,0.0813
70.0620,2.9491,9.7832,50.9966,0.0061,74.5700,6197.1408,0.0753
5.6209,2.9855,32.8106,10.2031,0.0000,75.3408,5185.1847,0.1356
33.4108,2.9865,6.2519,80.2529,0.2614,76.5971,5709.8126,0.0675
0.0000,5.0829,16.2205,0.0000,0.5063,93.9322,6499.8782,0.1428
40.6805,8.9762,30.0132,58.4868,0.2697,72.0299,5553.0762,0.4126
30.4755,3.0937,29.8018,25.9293,0.0000,39.6676,5758.6796,0.2172
16.4254,3.9158,57.0640,20.6435,0.0000,61.9223,5682.8708,0.0947
41.9256,1.8630,33.4834,35.8431,0.0000,53.0807,5566.8984,0.5428
26.1168,2.1475,33.6415,26.7397,0.0000,57.4261,5443.7191,0.7134
39.7279,12.1076,6.0253,108.9321,1.2087,63.7328,3967.5823,0.1486
0.0000,10.1572,29.1475,0.0000,0.0000,91.2737,6499.8782,0.0661
24.8420,6.4618,25.7229,45.8863,0.1213,100.6558,4779.5162,0.1134
51.8854,5.6589,9.5489,67.3811,0.4898,75.2340,5521.1298,0.2461
26.1921,6.9925,45.4223,66.9363,0.1748,107.9792,3360.6559,0.1802
51.9119,7.8997,5.5563,57.7802,0.8996,51.9876,7079.7572,0.9888
34.9515,8.4744,5.4451,85.9783,0.8731,76.0646,3272.7137,0.5537
2.5911,3.3234,75.8076,2.3646,0.0000,54.0810,6804.5161,0.2236
7.4133,2.0501,34.6856,8.0150,0.0000,86.5047,6692.5550,0.0874
19.0695,4.3727,24.7655,42.7549,0.3662,91.1739,4801.4594,0.3801
55.6820,5.7099,7.0438,73.5108,0.5085,59.9568,4652.7096,0.1072
35.5067,7.3227,1.0097,102.3151,0.7032,52.3614,3990.5712,0.0195
21.5020,12.6614,7.6346,41.2220,0.0678,97.2301,6542.4280,0.0278
20.7945,8.9581,1.8707,42.3783,0.0557,97.5391,5106.0426,0.0232
69.1122,8.9635,38.7653,99.0405,0.6006,92.1732,1879.1049,0.2144
0.0000,8.0789,39.1445,0.0000,0.2283,103.7322,6499.8782,0.1075
18.3017,5.2296,5.7025,47.2933,0.3089,61.5218,6384.3615,0.0885
15.4776,4.6388,50.4985,20.6428,0.0000,78.6251,5008.0803,0.1888
40.3892,3.7659,50.6049,19.6494,0.0000,59.7377,6547.5229,0.1819
54.7322,7.4773,41.5507,55.6437,0.1748,73.5083,5728.0309,0.0743
25.1937,3.9146,37.9076,23.9174,0.0000,57.6397,6573.7080,0.3201
27.8730,5.3527,1.0561,77.4573,0.5824,64.8690,7364.6523,0.2145
45.8962,5.6793,33.7026,68.9744,0.0000,90.5976,6399.1479,0.1343
33.8439,2.7864,41.8430,26.0165,0.0000,50.4046,6007.3140,0.3322
23.0009,2.9985,41.4762,30.7365,0.0927,66.8567,5122.8723,0.5264
0.0000,11.8782,23.2449,0.0000,2.3148,99.3963,6499.8782,0.0445
6.4097,2.7371,52.4582,7.9429,0.0000,58.4075,6687.5881,0.1114
9.0183,1.3512,1.1214,5.8145,0.0000,49.6665,6499.8782,0.3562
22.7000,2.8203,39.3507,32.5963,0.0430,71.8662,6054.9943,0.3078
24.0959,4.1323,28.2285,26.5692,0.0000,89.1789,6396.5806,0.0340
52.4289,9.6133,2.7298,103.1051,1.1005,67.7492,6407.4323,0.0288
56.3500,6.5227,31.6702,82.3336,0.2526,81.4998,2779.0936,0.2289
17.9021,3.0745,7.1128,32.0600,0.0000,91.2255,6462.6340,0.1282
10.1623,2.1248,47.7697,12.5334,0.0000,58.1490,6729.1697,0.1280
32.0185,1.1951,33.3372,31.9263,0.0000,72.7983,1326.6311,0.1172
26.1348,1.1910,88.0750,13.1839,0.0000,42.0701,3194.9717,0.3334
21.4311,2.1526,41.9841,13.3586,0.0000,47.3390,6469.3602,0.7527
22.8269,1.9392,41.9832,13.1971,0.0000,48.2287,6469.8513,0.4325
19.7233,5.8384,1.0000,76.3009,0.1688,43.7819,5823.8943,0.0474
24.9986,10.7568,16.7327,21.0883,0.0000,81.3284,5522.3475,0.0771
28.7953,2.2810,41.8641,22.4737,0.0000,53.0581,6048.8004,0.6702
29.3725,2.8015,41.7161,21.6685,0.0000,50.2624,6053.3252,0.2982
17.4691,2.0835,1.0301,21.7616,0.0000,79.3357,8790.5679,0.0453
43.4323,5.2261,34.0093,62.7126,0.2736,71.3259,3655.7104,0.2132
17.0426,8.1479,37.6509,18.8153,0.0000,55.7183,6624.4660,0.2711
11.9453,4.3206,37.3064,11.6835,0.0000,53.1263,6773.0795,0.2251
3.9955,1.0840,33.2205,1.9495,0.0000,35.4356,6459.8433,0.1558
20.3360,6.1891,1.0884,38.4970,0.0000,94.0306,7810.1883,0.1602
30.7290,5.0679,25.7845,37.1644,0.3624,61.2008,5790.6405,0.3692
26.7285,5.7882,1.0185,94.6008,0.6856,35.0411,8432.5581,0.1229
84.7867,7.7936,1.1754,144.4818,0.7843,48.1558,1612.1312,0.0497
35.0650,9.8057,1.0466,87.1762,1.6894,55.1033,4047.0454,0.0658
7.6559,5.2221,35.1427,15.5255,0.1853,67.8275,5855.9569,0.2998
37.9513,10.2254,1.3579,52.8809,0.9244,71.3775,4323.0059,0.1998
25.2131,3.3149,30.6701,35.4525,0.0452,59.7137,6233.9997,0.3489
6.0635,5.3442,47.6651,0.6479,0.1357,76.7542,6499.8782,0.0637
28.2628,2.6251,39.6563,25.0798,0.0000,49.8705,5716.8681,0.3230
32.2488,15.4020,23.0080,72.4625,0.7639,74.3494,7098.0863,0.1614
14.0324,4.7232,1.1152,37.9652,0.1997,55.5740,7326.1523,0.3229
24.2023,3.1470,1.0364,37.6092,0.3232,48.5937,6774.1443,0.2775
50.8640,4.3956,39.3950,51.9665,0.0000,69.7261,5994.9172,0.3656
77.3783,11.1736,1.8184,96.5830,1.2696,78.9902,6553.3339,0.2014
13.8244,3.2648,30.0899,18.5838,0.1605,59.5427,6281.7829,0.1264
0.0000,3.7256,30.3022,0.0000,0.1175,78.7940,6499.8782,0.1270
13.7189,9.8202,2.1316,76.2177,0.5003,77.9205,5327.8368,0.1702
19.4714,15.2273,1.3815,68.0019,3.1110,74.5963,5649.6631,0.2402
50.0119,8.3662,1.0680,84.6321,0.4054,50.6259,11478.4808,0.2289
0.0000,2.6149,40.0533,0.0000,0.0000,66.0352,6499.8782,0.1520
0.0000,2.3732,40.5842,0.0000,0.0000,80.1948,6499.8782,0.0506
49.8013,5.6607,20.1752,81.0363,0.5041,67.1253,4801.1828,0.5110
43.0954,4.9425,29.8916,83.1736,0.0000,88.7554,2396.5740,0.0797
62.4988,4.5001,29.9094,107.0240,0.0474,94.4283,2110.4201,0.0434
40.2475,4.3690,32.6177,60.0481,0.0000,82.3953,2069.8991,0.4347
30.3230,5.8765,1.0119,123.1309,0.6194,46.1460,4129.0385,0.1123
26.9790,6.2301,30.2247,52.8007,0.2328,90.3218,6016.2750,0.0799
19.7520,3.0514,22.0698,9.3153,0.0000,39.1648,6319.6221,0.2004
36.3374,3.3457,1.0012,62.1318,0.4635,41.0520,5189.3722,0.1881
51.2287,5.6065,38.6167,66.7071,0.0739,66.4226,4098.5450,0.2082
35.2158,3.2102,27.3586,46.2512,0.0557,71.5291,6019.1637,0.0275
33.3046,1.8269,36.6905,24.2609,0.0000,40.3510,6675.8829,0.3781
57.1488,5.8697,1.1454,106.1113,0.4732,65.5088,3536.3531,0.0647
22.0711,10.4519,14.1255,29.6200,0.9310,58.0788,7265.7477,0.1237
35.4725,5.9566,39.2066,44.1529,0.2305,74.1493,4441.9495,0.1122
41.8250,2.6833,39.4297,45.3841,0.0822,75.4706,3835.6173,0.1801
24.1883,12.9566,2.6066,103.0037,1.5642,64.2549,3414.2932,0.0780
43.0798,2.1752,26.1048,42.7926,0.1853,44.4059,6782.6009,0.1306
23.7635,3.0619,29.9519,34.0549,0.0745,54.3598,5575.4272,0.2720
28.3868,3.7405,1.0090,55.7818,0.3541,73.7555,6376.8352,0.2527
21.4139,8.8911,1.1408,36.2578,0.5885,51.7727,6309.1952,0.3780
22.2970,3.7312,1.0043,46.7200,0.4076,72.7066,7272.4783,0.1984
16.5401,10.1787,1.0717,42.9002,0.9840,70.4864,5869.2030,0.0842
23.3193,4.8201,23.1778,40.2535,0.3789,65.7841,5880.6941,0.3843
81.2451,6.4760,32.2683,78.8532,0.1853,61.8042,3170.7292,0.2255
94.8060,3.1798,31.8258,110.0004,0.1236,63.7991,2147.9107,0.1683
55.7725,5.4808,1.4596,80.3794,0.4015,75.8106,7761.2307,0.1283
22.9179,4.5510,1.0000,45.7520,0.4490,41.4139,6675.1923,0.0497
30.9436,6.1811,39.6537,53.7260,0.2659,84.0950,3851.3169,0.6259
54.8936,9.7268,1.3536,80.2118,2.3093,65.0154,4937.2895,0.5902
22.9821,11.0114,1.3230,53.5937,2.1335,56.9315,5073.5027,0.4170
40.5999,4.6536,1.0665,59.7488,0.0369,52.3093,5416.4913,0.2309
23.9552,3.7555,1.0246,67.9400,0.4032,60.2525,8382.7209,0.5142
24.1670,7.6437,1.0905,55.6426,0.7617,59.7971,5522.0976,1.0000
84.4977,2.8937,1.0067,83.8760,0.4219,54.0659,5342.3717,0.2258
38.8987,3.6808,1.2788,39.4610,0.5041,48.9592,6099.1360,0.1394
24.7296,6.1649,25.5275,44.1724,0.3541,66.5702,7105.7004,0.0636
24.8390,10.0949,1.1479,46.3047,1.9464,75.4551,5952.6760,0.3371
24.0765,9.7338,1.3754,46.3120,2.0126,82.0691,4222.8078,0.4305
34.8967,6.8774,6.2291,84.1181,0.7550,55.3643,4015.6530,0.0359
54.3892,14.3040,1.2387,127.9369,2.2792,51.4933,5846.3560,0.1347
36.6028,2.1159,1.0007,114.1869,0.3149,59.3375,3983.6361,0.0977
31.7060,4.8766,1.0531,55.2206,0.5703,60.3021,5173.0261,0.0296
31.1367,6.7871,1.0025,87.0372,0.9614,64.2136,4233.1109,0.0105
27.3198,5.3732,1.0019,84.1231,0.8394,45.2495,4343.7004,0.0000
23.0079,11.0722,25.1201,49.0732,0.5742,74.7568,6810.0161,0.0311
27.9588,6.8355,1.0129,24.3473,0.4980,38.8793,6151.8011,0.0680
46.5695,11.4171,1.0000,159.3469,1.5951,44.8744,2598.8749,0.0292
38.4232,7.9819,1.3996,127.8948,1.8632,77.9666,5587.6149,0.0244
25.8464,6.6291,1.0434,49.8266,0.5681,74.1221,4411.6664,0.0227
47.6659,5.0568,1.0287,86.8343,0.5251,62.4695,3325.3786,0.0344
48.4578,6.4998,1.0458,109.2147,1.8207,50.7814,3062.6519,0.0118
20.4727,8.0705,31.3977,30.6609,0.8118,67.7442,5574.1069,0.0399
42.8542,5.6917,1.3860,70.5300,0.4980,71.8267,3979.5563,0.0749
66.4103,7.0870,1.3445,90.9678,0.4754,56.7131,2125.2500,0.1182
48.6860,13.7751,1.1078,139.0167,0.7881,52.6012,2395.3646,0.0444
55.5206,12.3915,28.3754,85.8544,0.6955,79.8634,8049.4510,0.0379
55.0278,5.2844,23.4076,90.4630,0.3127,74.4938,10084.8757,0.0204
20.2011,6.1641,1.0027,78.7182,0.4754,63.0372,8849.8155,0.0882
19.5267,2.7063,1.1956,19.3893,0.0927,28.3618,7066.2278,0.0801
17.7090,2.9156,1.3193,19.1366,0.0000,26.5045,7172.4817,0.0954
28.9385,7.9975,1.0142,62.7314,0.7015,55.9372,4826.6631,0.3186
1.3901,10.9402,19.9684,5.0428,1.7788,76.3716,6464.2636,0.0613
35.5792,8.5887,19.9692,51.4119,0.7964,75.5457,5819.2025,0.0782
33.1646,6.7433,1.0184,86.7706,1.1216,81.0102,6596.3659,0.1147
31.2788,2.9471,2.5844,51.6377,0.3707,54.1781,5448.9612,0.0287
33.0466,9.3381,1.0128,73.0676,1.9994,50.8029,4983.7340,0.1390
51.4079,10.1145,1.0904,93.4176,2.0562,64.2089,3792.2180,0.1317
38.4805,5.1684,1.0111,89.9982,0.6563,46.3652,8982.3713,0.2896
44.3734,9.8006,1.2666,86.0776,1.5377,73.4878,4991.0289,0.0422
26.1274,19.5665,1.2051,49.8529,3.6922,67.9671,7131.8342,0.1167
36.3497,4.2909,1.0187,79.6490,0.3872,52.9902,4918.5701,0.1396
23.7451,6.1036,1.0830,43.0982,1.1919,71.3925,6185.7233,0.1193
35.2525,8.9958,1.0318,79.3772,2.2068,64.4944,6096.4223,0.1890
24.2600,8.6931,1.1397,65.0908,1.0926,78.5686,5491.6882,0.1093
54.5730,3.9012,37.9034,54.5900,0.0761,64.1303,9292.3162,0.0615
33.4890,3.3516,38.1362,34.2635,0.0000,66.0737,6954.2131,0.1482
55.1481,1.7900,1.0075,56.8833,0.0987,52.4682,6075.2029,0.0588
36.4137,2.3828,29.6121,34.4875,0.0000,57.6622,5522.4432,0.2209
31.1401,2.2544,1.0061,75.5715,0.4340,25.4486,4227.7248,0.1598
32.0034,2.5994,1.0037,74.9433,0.4633,37.1731,4216.9056,0.0542
42.0422,9.3797,1.2425,38.9538,1.2654,55.7682,6068.6840,0.1329
77.8776,8.6765,7.7360,97.4711,0.7082,83.2781,4071.2412,0.1392
49.6395,5.9439,1.2473,55.8111,0.3480,57.0578,6351.1466,0.0636
